Cuerpo Agua,Estudio,Parámetro,Unidad,Punto,Abreviatura,Latitud,Longitud,Valor
Laguna de Cajititlán,13/03/2023,Conductividad Electrolitica,µS/cm,San Lucas Evangelista,LC-04,20.413152,-103.3325,1013
Laguna de Cajititlán,13/03/2023,Turbiedad,UNT,San Lucas Evangelista,LC-04,20.413152,-103.3325,55
Laguna de Cajititlán,13/03/2023,Alcalinidad total,mg CaCO3/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,405.62
Laguna de Cajititlán,13/03/2023,Cloruros totales,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,83.46
Laguna de Cajititlán,13/03/2023,Dureza total,mg CaCO3/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,159.71
Laguna de Cajititlán,13/03/2023,Fluoruros,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.94
Laguna de Cajititlán,13/03/2023,Nitrógeno de nitratos,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.1
Laguna de Cajititlán,13/03/2023,Nitrógeno de nitritos,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.01
Laguna de Cajititlán,13/03/2023,Nitrógeno amoniacal,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.5
Laguna de Cajititlán,13/03/2023,Nitrógeno total Kjeldahl,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,3.65
Laguna de Cajititlán,13/03/2023,Ion Sulfato,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,10
Laguna de Cajititlán,13/03/2023,Sustancias activas al azul de metileno,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.1
Laguna de Cajititlán,13/03/2023,Demanda bioquímica de oxígeno,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,
Laguna de Cajititlán,13/03/2023,Demanda química de oxígeno,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,149.984
Laguna de Cajititlán,13/03/2023,Grasas y aceites,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,7.09
Laguna de Cajititlán,13/03/2023,Fósforo total,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,1.29
Laguna de Cajititlán,13/03/2023,Sólidos suspendidos totales,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,66.67
Laguna de Cajititlán,13/03/2023,Sólidos disueltos totales,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,675.33
Laguna de Cajititlán,13/03/2023,Sólidos sedimentables,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.1
Laguna de Cajititlán,13/03/2023,Sulfuros,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.34
Laguna de Cajititlán,13/03/2023,Aluminio,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.085
Laguna de Cajititlán,13/03/2023,Arsénico,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.0052
Laguna de Cajititlán,13/03/2023,Bario,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.113
Laguna de Cajititlán,13/03/2023,Cadmio,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.0005
Laguna de Cajititlán,13/03/2023,Cobre,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.05
Laguna de Cajititlán,13/03/2023,Cromo,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.05
Laguna de Cajititlán,13/03/2023,Fierro,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.05
Laguna de Cajititlán,13/03/2023,Manganeso,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.05
Laguna de Cajititlán,13/03/2023,Mercurio,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.0005
Laguna de Cajititlán,13/03/2023,Níquel,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.1
Laguna de Cajititlán,13/03/2023,Plomo,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.0027
Laguna de Cajititlán,13/03/2023,Sodio,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,146.5
Laguna de Cajititlán,13/03/2023,Zinc,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.02
Laguna de Cajititlán,13/03/2023,Coliformes totales,NMP/100 ml,San Lucas Evangelista,LC-04,20.413152,-103.3325,93
Laguna de Cajititlán,13/03/2023,Coliformes fecales,NMP/100 ml,San Lucas Evangelista,LC-04,20.413152,-103.3325,43
Laguna de Cajititlán,13/03/2023,Profundidad,m,San Lucas Evangelista,LC-04,20.413152,-103.3325,
Laguna de Cajititlán,13/03/2023,Temperatura ambiente,°C,San Lucas Evangelista,LC-04,20.413152,-103.3325,24
Laguna de Cajititlán,13/03/2023,Transparencia Secchi,m,San Lucas Evangelista,LC-04,20.413152,-103.3325,
Laguna de Cajititlán,13/03/2023,Sólidos totales,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,742
Laguna de Cajititlán,13/03/2023,Nitrógeno total,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,3.65
Laguna de Cajititlán,13/03/2023,"Clorofilas a, b y c",mg/m³,San Lucas Evangelista,LC-04,20.413152,-103.3325,227
Laguna de Cajititlán,13/03/2023,Temperatura,°C,San Juan Evangelista,LC-05,20.409697,-103.299456,21
Laguna de Cajititlán,13/03/2023,Potencial de hidrógeno,U pH,San Juan Evangelista,LC-05,20.409697,-103.299456,9.6
Laguna de Cajititlán,13/03/2023,Oxígeno disuelto,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,10.36
Laguna de Cajititlán,13/03/2023,Conductividad Electrolitica,µS/cm,San Juan Evangelista,LC-05,20.409697,-103.299456,1013
Laguna de Cajititlán,13/03/2023,Turbiedad,UNT,San Juan Evangelista,LC-05,20.409697,-103.299456,70
Laguna de Cajititlán,13/03/2023,Alcalinidad total,mg CaCO3/l,San Juan Evangelista,LC-05,20.409697,-103.299456,414.15
Laguna de Cajititlán,13/03/2023,Cloruros totales,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,85.02
Laguna de Cajititlán,13/03/2023,Dureza total,mg CaCO3/l,San Juan Evangelista,LC-05,20.409697,-103.299456,157.49
Laguna de Cajititlán,13/03/2023,Fluoruros,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.8
Laguna de Cajititlán,13/03/2023,Nitrógeno de nitratos,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.1
Laguna de Cajititlán,13/03/2023,Nitrógeno de nitritos,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.01
Laguna de Cajititlán,13/03/2023,Nitrógeno amoniacal,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.5
Laguna de Cajititlán,13/03/2023,Nitrógeno total Kjeldahl,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,2.59
Laguna de Cajititlán,13/03/2023,Ion Sulfato,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,10
Laguna de Cajititlán,13/03/2023,Sustancias activas al azul de metileno,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.1
Laguna de Cajititlán,13/03/2023,Demanda bioquímica de oxígeno,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,
Laguna de Cajititlán,13/03/2023,Demanda química de oxígeno,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,211.758
Laguna de Cajititlán,13/03/2023,Grasas y aceites,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,7.44
Laguna de Cajititlán,13/03/2023,Fósforo total,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,1.74
Laguna de Cajititlán,13/03/2023,Sólidos suspendidos totales,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,74.12
Laguna de Cajititlán,13/03/2023,Sólidos disueltos totales,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,664.88
Laguna de Cajititlán,13/03/2023,Sólidos sedimentables,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.1
Laguna de Cajititlán,13/03/2023,Sulfuros,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.14
Laguna de Cajititlán,13/03/2023,Aluminio,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.137
Laguna de Cajititlán,13/03/2023,Arsénico,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.0057
Laguna de Cajititlán,13/03/2023,Bario,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.112
Laguna de Cajititlán,13/03/2023,Cadmio,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.0005
Laguna de Cajititlán,13/03/2023,Cobre,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.05
Laguna de Cajititlán,13/03/2023,Cromo,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.05
Laguna de Cajititlán,13/03/2023,Fierro,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.074
Laguna de Cajititlán,13/03/2023,Manganeso,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.05
Laguna de Cajititlán,13/03/2023,Mercurio,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.0005
Laguna de Cajititlán,13/03/2023,Níquel,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.1
Laguna de Cajititlán,13/03/2023,Plomo,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.0025
Laguna de Cajititlán,13/03/2023,Sodio,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,148.4
Laguna de Cajititlán,13/03/2023,Zinc,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.02
Laguna de Cajititlán,13/03/2023,Coliformes totales,NMP/100 ml,San Juan Evangelista,LC-05,20.409697,-103.299456,93
Laguna de Cajititlán,13/03/2023,Coliformes fecales,NMP/100 ml,San Juan Evangelista,LC-05,20.409697,-103.299456,43
Laguna de Cajititlán,13/03/2023,Profundidad,m,San Juan Evangelista,LC-05,20.409697,-103.299456,
Laguna de Cajititlán,13/03/2023,Temperatura ambiente,°C,San Juan Evangelista,LC-05,20.409697,-103.299456,24
Laguna de Cajititlán,13/03/2023,Transparencia Secchi,m,San Juan Evangelista,LC-05,20.409697,-103.299456,
Laguna de Cajititlán,13/03/2023,Sólidos totales,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,739
Laguna de Cajititlán,13/03/2023,Nitrógeno total,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,2.59
Laguna de Cajititlán,13/03/2023,"Clorofilas a, b y c",mg/m³,San Juan Evangelista,LC-05,20.409697,-103.299456,154.61
Laguna de Cajititlán,13/02/2023,Temperatura,°C,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,18
Laguna de Cajititlán,13/02/2023,Potencial de hidrógeno,U pH,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,9.1
Laguna de Cajititlán,13/02/2023,Oxígeno disuelto,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,2.97
Laguna de Cajititlán,13/02/2023,Conductividad Electrolitica,µS/cm,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,955
Laguna de Cajititlán,13/02/2023,Turbiedad,UNT,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,39
Laguna de Cajititlán,13/02/2023,Alcalinidad total,mg CaCO3/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,398.69
Laguna de Cajititlán,13/02/2023,Cloruros totales,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,79.7
Laguna de Cajititlán,13/02/2023,Dureza total,mg CaCO3/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,149.5
Laguna de Cajititlán,13/02/2023,Fluoruros,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.73
Laguna de Cajititlán,13/02/2023,Nitrógeno de nitratos,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.1
Laguna de Cajititlán,13/02/2023,Nitrógeno de nitritos,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.01
Laguna de Cajititlán,13/02/2023,Nitrógeno amoniacal,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.79
Laguna de Cajititlán,13/02/2023,Nitrógeno total Kjeldahl,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,7.68
Laguna de Cajititlán,13/02/2023,Ion Sulfato,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,10
Laguna de Cajititlán,13/02/2023,Sustancias activas al azul de metileno,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.1
Laguna de Cajititlán,13/02/2023,Demanda bioquímica de oxígeno,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,10.83
Laguna de Cajititlán,13/02/2023,Demanda química de oxígeno,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,132.632
Laguna de Cajititlán,13/02/2023,Grasas y aceites,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,5.78
Laguna de Cajititlán,13/02/2023,Fósforo total,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,1.95
Laguna de Cajititlán,13/02/2023,Sólidos suspendidos totales,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,50.75
Laguna de Cajititlán,13/02/2023,Sólidos disueltos totales,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,658.25
Laguna de Cajititlán,13/02/2023,Sólidos sedimentables,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.1
Laguna de Cajititlán,13/02/2023,Sulfuros,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.1
Laguna de Cajititlán,13/02/2023,Aluminio,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.074
Laguna de Cajititlán,13/02/2023,Arsénico,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.0068
Laguna de Cajititlán,13/02/2023,Bario,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.125
Laguna de Cajititlán,13/02/2023,Cadmio,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.0005
Laguna de Cajititlán,13/02/2023,Cobre,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.05
Laguna de Cajititlán,13/02/2023,Cromo,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.05
Laguna de Cajititlán,13/02/2023,Fierro,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.058
Laguna de Cajititlán,13/02/2023,Manganeso,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.064
Laguna de Cajititlán,13/02/2023,Mercurio,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.0005
Laguna de Cajititlán,13/02/2023,Níquel,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.1
Laguna de Cajititlán,13/02/2023,Plomo,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.0025
Laguna de Cajititlán,13/02/2023,Sodio,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,133.5
Laguna de Cajititlán,13/02/2023,Zinc,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.02
Laguna de Cajititlán,13/02/2023,Coliformes totales,NMP/100 ml,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,110000
Laguna de Cajititlán,13/02/2023,Coliformes fecales,NMP/100 ml,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,46000
Laguna de Cajititlán,13/02/2023,Profundidad,m,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,
Laguna de Cajititlán,13/02/2023,Temperatura ambiente,°C,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,22
Laguna de Cajititlán,13/02/2023,Transparencia Secchi,m,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,
Laguna de Cajititlán,13/02/2023,Sólidos totales,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,709
Laguna de Cajititlán,13/02/2023,Nitrógeno total,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,7.68
